,Unnamed: 0,mode,price,catch,pbeach,ppier,pboat,pcharter,cbeach,cpier,cboat,ccharter,income
671,672,boat,15.87,0.0143,160.816,160.816,15.87,45.37,0.0678,0.0503,0.0143,0.0289,3749.9999
672,673,boat,27.87,0.0559,148.64,148.64,27.87,62.87,0.0678,0.0789,0.0559,0.6456,7083.3317
673,674,boat,15.87,0.0102,84.64,84.64,15.87,50.87,0.0678,0.0789,0.0102,0.0209,3749.9999
674,675,charter,68.87,0.0209,180.64,180.64,33.87,68.87,0.0678,0.0789,0.0102,0.0209,8750.001
675,676,beach,9.87,0.2537,9.87,9.87,32.9,51.4,0.2537,0.1498,0.2339,0.6288,2083.3332
676,677,charter,53.87,1.0905,100.64,100.64,18.87,53.87,0.0678,0.0789,0.0897,1.0905,4583.332
677,678,boat,27.87,0.0102,148.64,148.64,27.87,62.87,0.0678,0.0789,0.0102,0.0209,7083.3317
678,679,boat,27.87,0.0102,148.64,148.64,27.87,62.87,0.0678,0.0789,0.0102,0.0209,7083.3317
679,680,boat,18.87,0.0143,191.21599999999998,191.21599999999998,18.87,48.37,0.0678,0.0503,0.0143,0.0289,4583.332
680,681,charter,47.87,0.2377,68.64,68.64,12.87,47.87,0.0678,0.0025,0.0108,0.2377,2916.6666
681,682,boat,18.87,0.0102,100.64,100.64,18.87,53.87,0.0678,0.0789,0.0102,0.0209,4583.332
682,683,boat,18.87,0.0143,191.21599999999998,191.21599999999998,18.87,48.37,0.0678,0.0503,0.0143,0.0289,4583.332
683,684,charter,59.87,1.0905,132.64,132.64,24.87,59.87,0.0678,0.0789,0.0897,1.0905,6250.0013
684,685,charter,41.87,0.6456,36.64,36.64,6.87,41.87,0.0678,0.0789,0.0559,0.6456,1249.9998
685,686,charter,44.87,0.0209,52.64,52.64,9.87,44.87,0.0678,0.0789,0.0102,0.0209,2083.3332
686,687,beach,12.87,0.2537,12.87,12.87,42.9,61.4,0.2537,0.1498,0.2339,0.6288,2916.6666
687,688,pier,47.37,0.1498,47.37,47.37,157.9,176.4,0.2537,0.1498,0.2339,0.6288,12499.998
688,689,beach,27.87,0.2537,27.87,27.87,92.9,111.4,0.2537,0.1498,0.2339,0.6288,7083.3317
689,690,pier,18.87,0.1498,18.87,18.87,62.9,81.4,0.2537,0.1498,0.2339,0.6288,4583.332
690,691,charter,45.37,0.1176,160.816,160.816,15.87,45.37,0.0678,0.0503,0.0016,0.1176,3749.9999
691,692,charter,65.87,1.0905,164.64,164.64,30.87,65.87,0.0678,0.0789,0.0897,1.0905,7916.6663
692,693,boat,18.87,0.0143,191.21599999999998,191.21599999999998,18.87,48.37,0.0678,0.0503,0.0143,0.0289,4583.332
693,694,boat,15.87,0.0102,84.64,84.64,15.87,50.87,0.0678,0.0789,0.0102,0.0209,3749.9999
694,695,charter,197.43200000000002,2.3014,24.87,24.87,172.43200000000002,197.43200000000002,0.2537,0.1498,0.6817,2.3014,6250.0013
695,696,beach,12.87,0.2537,12.87,12.87,42.9,61.4,0.2537,0.1498,0.0082,0.0044,2916.6666
696,697,boat,21.87,0.0897,116.64,116.64,21.87,56.87,0.0678,0.0789,0.0897,1.0905,5416.6667
697,698,pier,33.87,0.1498,33.87,33.87,112.9,131.4,0.2537,0.1498,0.2339,0.6288,8750.001
698,699,boat,24.87,0.0016,252.016,252.016,24.87,54.37,0.0678,0.0503,0.0016,0.1176,6250.0013
699,700,boat,24.87,0.0143,252.016,252.016,24.87,54.37,0.0678,0.0503,0.0143,0.0289,6250.0013
700,701,pier,24.87,0.1498,24.87,24.87,82.9,101.4,0.2537,0.1498,0.2339,0.6288,6250.0013
701,702,boat,18.87,0.0559,100.64,100.64,18.87,53.87,0.0678,0.0789,0.0559,0.6456,4583.332
702,703,charter,53.87,0.6456,100.64,100.64,18.87,53.87,0.0678,0.0789,0.0559,0.6456,4583.332
703,704,boat,18.87,0.0559,100.64,100.64,18.87,53.87,0.0678,0.0789,0.0559,0.6456,4583.332
704,705,pier,6.87,0.1498,6.87,6.87,22.9,41.4,0.2537,0.1498,0.0233,0.0219,1249.9998
705,706,pier,15.87,0.1498,15.87,15.87,68.77,87.27,0.2537,0.1498,0.0233,0.0219,3749.9999
706,707,boat,18.87,0.0143,221.408,221.408,18.87,48.37,0.0678,0.0503,0.0143,0.0289,4583.332
707,708,beach,27.87,0.2537,27.87,27.87,120.77,139.27,0.2537,0.1498,0.0233,0.0219,7083.3317
708,709,beach,9.87,0.2537,9.87,9.87,42.77,61.27,0.2537,0.1498,0.0233,0.0219,2083.3332
709,710,pier,9.87,0.1498,9.87,9.87,42.77,61.27,0.2537,0.1498,0.2339,0.6288,2083.3332
710,711,pier,15.87,0.1498,15.87,15.87,68.77,87.27,0.2537,0.1498,0.0233,0.0219,3749.9999
711,712,beach,18.87,0.2537,18.87,18.87,81.77,100.27,0.2537,0.1498,0.2339,0.6288,4583.332
712,713,charter,56.87,0.0209,116.64,116.64,21.87,56.87,0.0678,0.0789,0.0102,0.0209,5416.6667
713,714,beach,21.87,0.2537,21.87,21.87,72.9,91.4,0.2537,0.1498,0.2339,0.6288,5416.6667
714,715,pier,12.87,0.1498,12.87,12.87,42.9,61.4,0.2537,0.1498,0.2339,0.6288,2916.6666
715,716,pier,12.87,0.1498,12.87,12.87,42.9,61.4,0.2537,0.1498,0.0233,0.0219,2916.6666
716,717,charter,56.87,1.0905,116.64,116.64,21.87,56.87,0.0678,0.0789,0.0897,1.0905,5416.6667
717,718,charter,50.87,0.2377,84.64,84.64,15.87,50.87,0.0678,0.0025,0.0108,0.2377,3749.9999
718,719,charter,59.87,1.0905,132.64,132.64,24.87,59.87,0.0678,0.0789,0.0897,1.0905,6250.0013
719,720,charter,44.87,0.6456,52.64,52.64,9.87,44.87,0.0678,0.0789,0.0559,0.6456,2083.3332
720,721,boat,32.9,0.2339,9.87,9.87,32.9,51.4,0.2537,0.1498,0.2339,0.6288,2083.3332
721,722,charter,62.87,0.0209,148.64,148.64,27.87,62.87,0.0678,0.0789,0.0102,0.0209,7083.3317
722,723,boat,33.87,0.0559,180.64,180.64,33.87,68.87,0.0678,0.0789,0.0559,0.6456,8750.001
723,724,charter,42.37,0.1176,130.416,130.416,12.87,42.37,0.0678,0.0503,0.0016,0.1176,2916.6666
724,725,boat,21.87,0.0143,221.61599999999999,221.61599999999999,21.87,51.37,0.0678,0.0503,0.0143,0.0289,5416.6667
725,726,pier,36.87,0.1498,36.87,36.87,122.9,141.4,0.2537,0.1498,0.2339,0.6288,9583.3357
726,727,boat,18.87,0.0732,191.21599999999998,191.21599999999998,18.87,48.37,0.0678,0.0052,0.0732,0.1726,4583.332
727,728,charter,47.87,0.0209,68.64,68.64,12.87,47.87,0.0678,0.0789,0.0102,0.0209,2916.6666
728,729,pier,30.87,0.1498,30.87,30.87,102.9,121.4,0.2537,0.1498,0.2339,0.6288,7916.6663
729,730,boat,27.87,0.0143,282.416,282.416,27.87,57.37,0.0678,0.0503,0.0143,0.0289,7083.3317
730,731,boat,21.87,0.0559,116.64,116.64,21.87,56.87,0.0678,0.0789,0.0559,0.6456,5416.6667
731,732,boat,15.87,0.0897,84.64,84.64,15.87,50.87,0.0678,0.0789,0.0897,1.0905,3749.9999
732,733,charter,56.87,1.0905,116.64,116.64,21.87,56.87,0.0678,0.0789,0.0897,1.0905,5416.6667
733,734,boat,27.87,0.0559,148.64,148.64,27.87,62.87,0.0678,0.0789,0.0559,0.6456,7083.3317
734,735,pier,18.87,0.1498,18.87,18.87,62.9,81.4,0.2537,0.1498,0.0233,0.0219,4583.332
735,736,charter,50.87,1.0905,84.64,84.64,15.87,50.87,0.0678,0.0789,0.0897,1.0905,3749.9999
736,737,boat,18.87,0.0108,100.64,100.64,18.87,53.87,0.0678,0.0025,0.0108,0.2377,4583.332
737,738,boat,15.87,0.0897,84.64,84.64,15.87,50.87,0.0678,0.0789,0.0897,1.0905,3749.9999
738,739,charter,72.632,2.3014,6.87,6.87,47.632,72.632,0.2537,0.1498,0.6817,2.3014,1249.9998
739,740,charter,50.87,1.0905,84.64,84.64,15.87,50.87,0.0678,0.0789,0.0897,1.0905,3749.9999
740,741,charter,47.87,0.0209,68.64,68.64,12.87,47.87,0.0678,0.0789,0.0102,0.0209,2916.6666
741,742,charter,50.87,0.0209,84.64,84.64,15.87,50.87,0.0678,0.0789,0.0102,0.0209,3749.9999
742,743,beach,18.87,0.2537,18.87,18.87,62.9,81.4,0.2537,0.1498,0.2339,0.6288,4583.332
743,744,charter,45.37,0.1726,160.816,160.816,15.87,45.37,0.0678,0.0052,0.0732,0.1726,3749.9999
744,745,pier,15.87,0.1498,15.87,15.87,52.9,71.4,0.2537,0.1498,0.0233,0.0219,3749.9999
745,746,boat,9.87,0.0143,100.016,100.016,9.87,39.37,0.0678,0.0503,0.0143,0.0289,2083.3332
746,747,pier,9.87,0.1498,9.87,9.87,32.9,51.4,0.2537,0.1498,0.0233,0.0219,2083.3332
747,748,pier,9.87,0.1498,9.87,9.87,32.9,51.4,0.2537,0.1498,0.2339,0.6288,2083.3332
748,749,boat,15.87,0.0897,84.64,84.64,15.87,50.87,0.0678,0.0789,0.0897,1.0905,3749.9999
749,750,pier,12.87,0.1498,12.87,12.87,42.9,61.4,0.2537,0.1498,0.2339,0.6288,2916.6666
750,751,charter,44.87,0.6456,52.64,52.64,9.87,44.87,0.0678,0.0789,0.0559,0.6456,2083.3332
751,752,pier,12.87,0.1498,12.87,12.87,42.9,61.4,0.2537,0.1498,0.0233,0.0219,2916.6666
752,753,boat,33.87,0.0102,180.64,180.64,33.87,68.87,0.0678,0.0789,0.0102,0.0209,8750.001
753,754,charter,41.87,0.6456,36.64,36.64,6.87,41.87,0.0678,0.0789,0.0559,0.6456,1249.9998
754,755,boat,9.87,0.0897,52.64,52.64,9.87,44.87,0.0678,0.0789,0.0897,1.0905,2083.3332
755,756,boat,15.87,0.0102,84.64,84.64,15.87,50.87,0.0678,0.0789,0.0102,0.0209,3749.9999
756,757,beach,9.87,0.2537,9.87,9.87,32.9,51.4,0.2537,0.1498,0.2339,0.6288,2083.3332
757,758,boat,27.87,0.0102,148.64,148.64,27.87,62.87,0.0678,0.0789,0.0102,0.0209,7083.3317
758,759,charter,44.87,0.0209,52.64,52.64,9.87,44.87,0.0678,0.0789,0.0102,0.0209,2083.3332
759,760,beach,15.87,0.2537,15.87,15.87,52.9,71.4,0.2537,0.1498,0.2339,0.6288,3749.9999
760,761,boat,42.87,0.0102,228.64,228.64,42.87,77.87,0.0678,0.0789,0.0102,0.0209,11250.001
761,762,charter,47.87,0.6456,68.64,68.64,12.87,47.87,0.0678,0.0789,0.0559,0.6456,2916.6666
762,763,charter,44.87,0.6456,52.64,52.64,9.87,44.87,0.0678,0.0789,0.0559,0.6456,2083.3332
763,764,boat,15.87,0.0143,160.816,160.816,15.87,45.37,0.0678,0.0503,0.0143,0.0289,3749.9999
764,765,boat,21.87,0.0102,116.64,116.64,21.87,56.87,0.0678,0.0789,0.0102,0.0209,5416.6667
765,766,charter,50.87,1.0905,84.64,84.64,15.87,50.87,0.0678,0.0789,0.0897,1.0905,3749.9999
766,767,pier,12.87,0.1498,12.87,12.87,42.9,61.4,0.2537,0.1498,0.0233,0.0219,2916.6666
767,768,boat,21.87,0.1082,221.61599999999999,221.61599999999999,21.87,51.37,0.0678,0.0503,0.1082,0.324,5416.6667
768,769,charter,47.87,0.2377,68.64,68.64,12.87,47.87,0.0678,0.0025,0.0108,0.2377,2916.6666
769,770,beach,9.87,0.2537,9.87,9.87,32.9,51.4,0.2537,0.1498,0.2339,0.6288,2083.3332
770,771,pier,12.87,0.1498,12.87,12.87,42.9,61.4,0.2537,0.1498,0.0233,0.0219,2916.6666
771,772,pier,3.87,0.1498,3.87,3.87,12.9,31.4,0.2537,0.1498,0.2339,0.6288,416.66668
772,773,charter,56.87,0.0209,116.64,116.64,21.87,56.87,0.0678,0.0789,0.0102,0.0209,5416.6667
773,774,charter,50.87,0.6456,84.64,84.64,15.87,50.87,0.0678,0.0789,0.0559,0.6456,3749.9999
774,775,beach,9.87,0.2537,9.87,9.87,32.9,51.4,0.2537,0.1498,0.0233,0.0219,2083.3332
775,776,pier,9.87,0.1498,9.87,9.87,32.9,51.4,0.2537,0.1498,0.0233,0.0219,2083.3332
776,777,charter,70.988,0.6288,43.74,43.74,52.488,70.988,0.2537,0.1498,0.2339,0.6288,5416.6667
777,778,charter,84.74,0.6456,107.77,107.77,49.74,84.74,0.0678,0.0789,0.0559,0.6456,6250.0013
778,779,boat,42.77,0.0361,78.30199999999999,78.30199999999999,42.77,77.77,0.5333,0.0069,0.0361,0.4216,2083.3332
779,780,charter,90.74,1.0905,120.77,120.77,55.74,90.74,0.0678,0.0789,0.0897,1.0905,7083.3317
780,781,charter,78.74,0.2377,94.77,94.77,43.74,78.74,0.0678,0.0025,0.0108,0.2377,5416.6667
781,782,charter,72.74,0.6456,81.77,81.77,37.74,72.74,0.0678,0.0789,0.0559,0.6456,4583.332
782,783,charter,61.24,0.324,134.366,134.366,31.74,61.24,0.0678,0.0503,0.1082,0.324,3749.9999
783,784,charter,60.74,0.0209,55.77,55.77,25.74,60.74,0.0678,0.0789,0.0102,0.0209,2916.6666
784,785,boat,43.74,0.0897,94.77,94.77,43.74,78.74,0.0678,0.0789,0.0897,1.0905,5416.6667
785,786,pier,43.74,0.1498,43.74,43.74,52.488,70.988,0.2537,0.1498,0.2339,0.6288,5416.6667
786,787,boat,43.74,0.0559,94.77,94.77,43.74,78.74,0.0678,0.0789,0.0559,0.6456,5416.6667
787,788,charter,72.74,0.0209,81.77,81.77,37.74,72.74,0.0678,0.0789,0.0102,0.0209,4583.332
788,789,charter,84.74,0.6456,107.77,107.77,49.74,84.74,0.0678,0.0789,0.0559,0.6456,6250.0013
789,790,charter,55.24,0.0289,108.96600000000001,108.96600000000001,25.74,55.24,0.0678,0.0503,0.0143,0.0289,2916.6666
790,791,pier,25.74,0.1498,25.74,25.74,30.888,49.388000000000005,0.2537,0.1498,0.0082,0.0044,2916.6666
791,792,boat,25.74,0.0732,108.96600000000001,108.96600000000001,25.74,55.24,0.0678,0.0052,0.0732,0.1726,2916.6666
792,793,charter,78.74,0.0209,94.77,94.77,43.74,78.74,0.0678,0.0789,0.0102,0.0209,5416.6667
793,794,beach,125.902,0.5333,125.902,125.902,68.77,103.77,0.5333,0.4522,0.2413,1.0266,3749.9999
794,795,charter,66.74,1.0905,68.77,68.77,31.74,66.74,0.0678,0.0789,0.0897,1.0905,3749.9999
795,796,boat,37.74,0.0143,159.766,159.766,37.74,67.24,0.0678,0.0503,0.0143,0.0289,4583.332
796,797,charter,72.74,0.2377,81.77,81.77,37.74,72.74,0.0678,0.0025,0.0108,0.2377,4583.332
797,798,boat,31.74,0.0108,68.77,68.77,31.74,66.74,0.0678,0.0025,0.0108,0.2377,3749.9999
798,799,charter,84.74,0.6456,107.77,107.77,49.74,84.74,0.0678,0.0789,0.0559,0.6456,6250.0013
799,800,boat,43.74,0.0108,94.77,94.77,43.74,78.74,0.0678,0.0025,0.0108,0.2377,5416.6667
800,801,boat,13.74,0.0559,29.77,29.77,13.74,48.74,0.0678,0.0789,0.0559,0.6456,1249.9998
801,802,boat,25.74,0.0143,108.96600000000001,108.96600000000001,25.74,55.24,0.0678,0.0503,0.0143,0.0289,2916.6666
802,803,boat,6.87,0.0102,42.593999999999994,42.593999999999994,6.87,41.87,0.0678,0.0789,0.0102,0.0209,1249.9998
803,804,charter,47.87,0.6456,79.794,79.794,12.87,47.87,0.0678,0.0789,0.0559,0.6456,2916.6666
804,805,boat,9.87,0.0143,115.80799999999999,115.80799999999999,9.87,39.37,0.0678,0.0503,0.0143,0.0289,2083.3332
805,806,boat,24.87,0.0897,154.194,154.194,24.87,59.87,0.0678,0.0789,0.0897,1.0905,6250.0013
806,807,charter,41.87,0.6456,42.593999999999994,42.593999999999994,6.87,41.87,0.0678,0.0789,0.0559,0.6456,1249.9998
807,808,beach,24.87,0.2537,24.87,24.87,107.77,126.27,0.2537,0.1498,0.0082,0.0044,6250.0013
808,809,charter,45.37,0.1726,186.208,186.208,15.87,45.37,0.0678,0.0052,0.0732,0.1726,3749.9999
809,810,charter,44.87,0.6456,61.193999999999996,61.193999999999996,9.87,44.87,0.0678,0.0789,0.0559,0.6456,2083.3332
810,811,pier,12.87,0.1498,12.87,12.87,55.77,74.27,0.2537,0.1498,0.2339,0.6288,2916.6666
811,812,charter,47.87,0.6456,79.794,79.794,12.87,47.87,0.0678,0.0789,0.0559,0.6456,2916.6666
812,813,beach,27.87,0.2537,27.87,27.87,120.77,139.27,0.2537,0.1498,0.2339,0.6288,7083.3317
813,814,charter,47.87,1.0905,79.794,79.794,12.87,47.87,0.0678,0.0789,0.0897,1.0905,2916.6666
814,815,boat,47.37,0.0143,555.808,555.808,47.37,76.87,0.0678,0.0503,0.0143,0.0289,12499.998
815,816,boat,6.87,0.0143,80.608,80.608,6.87,36.37,0.0678,0.0503,0.0143,0.0289,1249.9998
816,817,boat,39.87,0.0143,467.80800000000005,467.80800000000005,39.87,69.37,0.0678,0.0503,0.0143,0.0289,10416.666
817,818,beach,36.87,0.2537,36.87,36.87,159.77,178.27,0.2537,0.1498,0.2339,0.6288,9583.3357
818,819,beach,12.87,0.2537,12.87,12.87,55.77,74.27,0.2537,0.1498,0.0082,0.0044,2916.6666
819,820,beach,6.87,0.2537,6.87,6.87,29.77,48.27,0.2537,0.1498,0.0233,0.0219,1249.9998
820,821,charter,39.37,0.324,115.80799999999999,115.80799999999999,9.87,39.37,0.0678,0.0503,0.1082,0.324,2083.3332
821,822,beach,12.87,0.2537,12.87,12.87,55.77,74.27,0.2537,0.1498,0.2339,0.6288,2916.6666
822,823,boat,24.87,0.0102,154.194,154.194,24.87,59.87,0.0678,0.0789,0.0102,0.0209,6250.0013
823,824,boat,18.87,0.0102,116.994,116.994,18.87,53.87,0.0678,0.0789,0.0102,0.0209,4583.332
824,825,beach,12.87,0.2537,12.87,12.87,55.77,74.27,0.2537,0.1498,0.2339,0.6288,2916.6666
825,826,pier,3.87,0.1498,3.87,3.87,16.77,35.27,0.2537,0.1498,0.0233,0.0219,416.66668
826,827,charter,59.87,0.6456,154.194,154.194,24.87,59.87,0.0678,0.0789,0.0559,0.6456,6250.0013
827,828,beach,30.87,0.2537,30.87,30.87,133.77,152.27,0.2537,0.1498,0.0233,0.0219,7916.6663
828,829,pier,3.87,0.0014,3.87,3.87,16.77,35.27,0.2537,0.0014,0.0626,0.2773,416.66668
829,830,charter,56.87,0.0209,135.594,135.594,21.87,56.87,0.0678,0.0789,0.0102,0.0209,5416.6667
830,831,charter,53.87,0.0209,116.994,116.994,18.87,53.87,0.0678,0.0789,0.0102,0.0209,4583.332
831,832,charter,53.87,1.0905,116.994,116.994,18.87,53.87,0.0678,0.0789,0.0897,1.0905,4583.332
832,833,boat,47.37,0.0732,555.808,555.808,47.37,76.87,0.0678,0.0052,0.0732,0.1726,12499.998
833,834,charter,53.87,0.0209,116.994,116.994,18.87,53.87,0.0678,0.0789,0.0102,0.0209,4583.332
834,835,boat,33.87,0.0102,209.99400000000003,209.99400000000003,33.87,68.87,0.0678,0.0789,0.0102,0.0209,8750.001
835,836,boat,15.87,0.0559,98.39399999999999,98.39399999999999,15.87,50.87,0.0678,0.0789,0.0559,0.6456,3749.9999
836,837,boat,9.87,0.0143,115.80799999999999,115.80799999999999,9.87,39.37,0.0678,0.0503,0.0143,0.0289,2083.3332
837,838,charter,36.37,0.324,80.608,80.608,6.87,36.37,0.0678,0.0503,0.1082,0.324,1249.9998
838,839,charter,47.87,0.0209,79.794,79.794,12.87,47.87,0.0678,0.0789,0.0102,0.0209,2916.6666
839,840,beach,24.87,0.2537,24.87,24.87,107.77,126.27,0.2537,0.1498,0.0233,0.0219,6250.0013
840,841,boat,12.87,0.1082,151.00799999999998,151.00799999999998,12.87,42.37,0.0678,0.0503,0.1082,0.324,2916.6666
841,842,boat,21.87,0.0143,256.608,256.608,21.87,51.37,0.0678,0.0503,0.0143,0.0289,5416.6667
842,843,boat,15.87,0.0559,98.39399999999999,98.39399999999999,15.87,50.87,0.0678,0.0789,0.0559,0.6456,3749.9999
843,844,pier,12.87,0.1498,12.87,12.87,55.77,74.27,0.2537,0.1498,0.2339,0.6288,2916.6666
844,845,beach,21.87,0.2537,21.87,21.87,94.77,113.27,0.2537,0.1498,0.0233,0.0219,5416.6667
845,846,boat,9.87,0.1082,115.80799999999999,115.80799999999999,9.87,39.37,0.0678,0.0503,0.1082,0.324,2083.3332
846,847,charter,56.87,0.0209,135.594,135.594,21.87,56.87,0.0678,0.0789,0.0102,0.0209,5416.6667
847,848,charter,56.87,0.6456,135.594,135.594,21.87,56.87,0.0678,0.0789,0.0559,0.6456,5416.6667
848,849,pier,24.87,0.1498,24.87,24.87,107.77,126.27,0.2537,0.1498,0.2339,0.6288,6250.0013
849,850,charter,47.87,1.0905,79.794,79.794,12.87,47.87,0.0678,0.0789,0.0897,1.0905,2916.6666
850,851,boat,3.87,0.0559,23.994,23.994,3.87,38.87,0.0678,0.0789,0.0559,0.6456,416.66668
851,852,charter,50.87,0.0209,98.39399999999999,98.39399999999999,15.87,50.87,0.0678,0.0789,0.0102,0.0209,3749.9999
852,853,boat,18.87,0.0143,221.408,221.408,18.87,48.37,0.0678,0.0503,0.0143,0.0289,4583.332
853,854,charter,78.196,2.3014,12.87,12.87,53.196000000000005,78.196,0.2537,0.1498,0.6817,2.3014,2916.6666
854,855,boat,6.87,0.0732,80.608,80.608,6.87,36.37,0.0678,0.0052,0.0732,0.1726,1249.9998
855,856,boat,21.87,0.0143,256.608,256.608,21.87,51.37,0.0678,0.0503,0.0143,0.0289,5416.6667
856,857,boat,6.87,0.0143,80.608,80.608,6.87,36.37,0.0678,0.0503,0.0143,0.0289,1249.9998
857,858,pier,12.87,0.1498,12.87,12.87,55.77,74.27,0.2537,0.1498,0.2339,0.6288,2916.6666
858,859,charter,140.808,0.5391,115.80799999999999,115.80799999999999,115.80799999999999,140.808,0.0678,0.0503,0.2601,0.5391,2083.3332
859,860,beach,15.87,0.2537,15.87,15.87,68.77,87.27,0.2537,0.1498,0.2339,0.6288,3749.9999
860,861,boat,33.87,0.0143,397.408,397.408,33.87,63.37,0.0678,0.0503,0.0143,0.0289,8750.001
861,862,boat,12.87,0.0102,79.794,79.794,12.87,47.87,0.0678,0.0789,0.0102,0.0209,2916.6666
862,863,charter,41.87,0.6456,42.593999999999994,42.593999999999994,6.87,41.87,0.0678,0.0789,0.0559,0.6456,1249.9998
863,864,boat,21.87,0.1082,256.608,256.608,21.87,51.37,0.0678,0.0503,0.1082,0.324,5416.6667
864,865,pier,3.87,0.1498,3.87,3.87,16.77,35.27,0.2537,0.1498,0.0233,0.0219,416.66668
865,866,pier,21.87,0.1498,21.87,21.87,94.77,113.27,0.2537,0.1498,0.0233,0.0219,5416.6667
866,867,boat,12.87,0.0559,79.794,79.794,12.87,47.87,0.0678,0.0789,0.0559,0.6456,2916.6666
867,868,boat,27.87,0.0143,327.008,327.008,27.87,57.37,0.0678,0.0503,0.0143,0.0289,7083.3317
868,869,boat,3.87,0.0022,45.408,45.408,3.87,33.37,0.0678,0.0503,0.0022,0.324,416.66668
869,870,boat,121.836,0.6817,175.89,175.89,121.836,146.836,0.2537,0.1498,0.6817,2.3014,2916.6666
870,871,beach,31.144000000000002,0.5333,31.144000000000002,31.144000000000002,70.532,105.53200000000001,0.5333,0.4522,0.0156,0.0058,1249.9998
871,872,boat,31.144000000000002,0.6817,35.724000000000004,35.724000000000004,31.144000000000002,56.144,0.2537,0.1498,0.6817,2.3014,1249.9998
872,873,beach,121.836,0.5333,121.836,121.836,203.34599999999998,238.34599999999998,0.5333,0.4522,0.0156,0.0058,2916.6666
873,874,charter,146.836,2.3014,175.89,175.89,121.836,146.836,0.2537,0.1498,0.6817,2.3014,2916.6666
874,875,pier,93.436,0.4522,93.436,93.436,155.946,190.946,0.5333,0.4522,0.2413,1.0266,2083.3332
875,876,boat,245.25599999999997,0.6817,224.81799999999998,224.81799999999998,245.25599999999997,270.256,0.2537,0.1498,0.6817,2.3014,7083.3317
876,877,charter,164.65599999999998,2.3014,128.018,128.018,139.656,164.65599999999998,0.2537,0.1498,0.6817,2.3014,3749.9999
877,878,charter,34.87,0.0052,57.246,57.246,9.87,34.87,0.2537,0.1498,0.0531,0.0052,2083.3332
878,879,boat,3.87,0.7369,22.445999999999998,22.445999999999998,3.87,28.87,0.2537,0.1498,0.7369,2.3101,416.66668
879,880,charter,37.87,2.3014,74.646,74.646,12.87,37.87,0.2537,0.1498,0.6817,2.3014,2916.6666
880,881,boat,24.87,0.0531,144.246,144.246,24.87,49.87,0.2537,0.1498,0.0531,0.0052,6250.0013
881,882,beach,9.87,0.5333,9.87,9.87,121.73,156.73,0.5333,0.4522,0.2413,1.0266,2083.3332
882,883,charter,28.87,2.3014,22.445999999999998,22.445999999999998,3.87,28.87,0.2537,0.1498,0.6817,2.3014,416.66668
883,884,boat,12.87,0.7369,74.646,74.646,12.87,37.87,0.2537,0.1498,0.7369,2.3101,2916.6666
884,885,beach,9.87,0.5333,9.87,9.87,121.73,156.73,0.5333,0.4522,0.2413,1.0266,2083.3332
885,886,pier,18.87,0.4522,18.87,18.87,232.73,267.73,0.5333,0.4522,0.2413,1.0266,4583.332
886,887,boat,27.87,0.0531,161.64600000000002,161.64600000000002,27.87,52.87,0.2537,0.1498,0.0531,0.0052,7083.3317
887,888,charter,34.87,2.3014,57.246,57.246,9.87,34.87,0.2537,0.1498,0.6817,2.3014,2083.3332
888,889,charter,43.87,0.0052,109.446,109.446,18.87,43.87,0.2537,0.1498,0.0531,0.0052,4583.332
889,890,boat,12.87,0.0531,74.646,74.646,12.87,37.87,0.2537,0.1498,0.0531,0.0052,2916.6666
890,891,boat,3.87,0.6817,22.445999999999998,22.445999999999998,3.87,28.87,0.2537,0.1498,0.6817,2.3014,416.66668
891,892,pier,3.87,0.4522,3.87,3.87,47.73,82.73,0.5333,0.4522,0.2413,1.0266,416.66668
892,893,beach,3.87,0.5333,3.87,3.87,47.73,82.73,0.5333,0.4522,0.2413,1.0266,416.66668
893,894,boat,9.87,0.6817,57.246,57.246,9.87,34.87,0.2537,0.1498,0.6817,2.3014,2083.3332
894,895,boat,27.87,0.6817,161.64600000000002,161.64600000000002,27.87,52.87,0.2537,0.1498,0.6817,2.3014,7083.3317
895,896,beach,15.87,0.5333,15.87,15.87,195.73,230.73,0.5333,0.4522,0.0156,0.0058,3749.9999
896,897,pier,12.87,0.4522,12.87,12.87,158.73,193.73,0.5333,0.4522,0.2413,1.0266,2916.6666
897,898,pier,9.87,0.4522,9.87,9.87,121.73,156.73,0.5333,0.4522,0.2413,1.0266,2083.3332
898,899,boat,12.87,0.0531,74.646,74.646,12.87,37.87,0.2537,0.1498,0.0531,0.0052,2916.6666
899,900,boat,12.87,0.7369,74.646,74.646,12.87,37.87,0.2537,0.1498,0.7369,2.3101,2916.6666
900,901,boat,9.87,0.0531,57.246,57.246,9.87,34.87,0.2537,0.1498,0.0531,0.0052,2083.3332
901,902,boat,57.246,0.0143,176.34400000000002,176.34400000000002,57.246,86.74600000000001,0.0678,0.0503,0.0143,0.0289,2083.3332
902,903,boat,12.87,0.6817,74.646,74.646,12.87,37.87,0.2537,0.1498,0.6817,2.3014,2916.6666
903,904,pier,9.87,0.4522,9.87,9.87,121.73,156.73,0.5333,0.4522,0.2413,1.0266,2083.3332
904,905,charter,37.87,2.3014,74.646,74.646,12.87,37.87,0.2537,0.1498,0.6817,2.3014,2916.6666
905,906,pier,6.87,0.4522,6.87,6.87,84.73,119.73,0.5333,0.4522,0.2413,1.0266,1249.9998
